"Daily Date","Share Code","Year High (GH¢)","Year Low (GH¢)","Previous Closing Price - VWAP (GH¢)","Opening Price (GH¢)","Last Transaction Price (GH¢)","Closing Price - VWAP (GH¢)","Price Change (GH¢)","Closing Bid Price (GH¢)","Closing Offer Price (GH¢)","Total Shares Traded","Total Value Traded (GH¢)"
"08/09/2023","PBC","0.02","0.02","0.02","0.02","0.02","0.02","0","","0.02","300.0000","6.0000"
"08/09/2023","RBGH","0.54","0.54","0.54","0.54","0.54","0.54","0","","0.54","48.0000","25.9200"
"08/09/2023","SCB","20.16","12.50","17.30","17.30","17.30","17.30","0","17.30","19.00","0.0000","0.0000"
"08/09/2023","SIC","0.31","0.20","0.24","0.24","0.24","0.24","0","0.24","","0.0000","0.0000"
"08/09/2023","SOGEGH","1.20","0.59","1.20","1.20","1.20","1.20","0","1.20","1.32","4721.0000","5665.2000"
"08/09/2023","TBL","0.82","0.80","0.82","0.82","0.82","0.82","0","0.85","","0.0000","0.0000"
"08/09/2023","TOTAL","9.00","4.00","9.00","9.00","9.00","9.00","0","8.10","9.00","0.0000","0.0000"
"08/09/2023","TLW","11.92","11.92","11.92","11.92","11.92","11.92","0","11.92","","0.0000","0.0000"
"08/09/2023","UNIL","8.10","2.06","8.10","8.10","8.10","8.10","0","8.50","","0.0000","0.0000"
"08/09/2023","AADS","0.41","0.41","0.41","0.41","0.41","0.41","0","","","0.0000","0.0000"
"08/09/2023","SCB PREF","0.90","0.90","0.90","0.90","0.90","0.90","0","0.90","","0.0000","0.0000"
"08/09/2023","GLD","250.00","187.20","218.90","218.90","218.90","218.90","0","218.90","","0.0000","0.0000"
"08/09/2023","SAMBA","0.55","0.55","0.55","0.55","0.55","0.55","0","","","0.0000","0.0000"
"08/09/2023","MMH","0.11","0.11","0.11","0.11","0.11","0.11","0","","0.11","0.0000","0.0000"
"08/09/2023","HORDS","0.10","0.10","0.10","0.10","0.10","0.10","0","","0.10","0.0000","0.0000"
"08/09/2023","IIL","0.04","0.04","0.04","0.04","0.04","0.04","0","","0.04","0.0000","0.0000"
"08/09/2023","DIGICUT","0.09","0.09","0.09","0.09","0.09","0.09","0","","0.09","0.0000","0.0000"
"08/09/2023","POP","0.68","0.68","0.68","0.68","0.68","0.68","0","","","0.0000","0.0000"
"07/09/2023","ACCESS","4.01","2.82","2.82","2.82","2.80","2.82","0","3.10","","0.0000","0.0000"
"07/09/2023","ADB","5.06","5.06","5.06","5.06","5.06","5.06","0","","5.06","0.0000","0.0000"
"07/09/2023","AGA","37.00","37.00","37.00","37.00","37.00","37.00","0","37.00","","0.0000","0.0000"
"07/09/2023","ALW","0.10","0.10","0.10","0.10","0.10","0.10","0","0.10","","0.0000","0.0000"
"07/09/2023","ASG","8.87","8.87","8.87","8.87","8.87","8.87","0","8.87","","0.0000","0.0000"
"07/09/2023","BOPP","16.94","7.65","16.94","16.94","16.94","16.94","0","16.94","18.63","0.0000","0.0000"
"07/09/2023","CAL","0.65","0.50","0.60","0.60","0.60","0.60","0","","0.60","13112.0000","7867.2000"
"07/09/2023","CLYD","0.03","0.03","0.03","0.03","0.03","0.03","0","","0.03","0.0000","0.0000"
"07/09/2023","CMLT","0.10","0.10","0.10","0.10","0.10","0.10","0","","0.10","0.0000","0.0000"
"07/09/2023","CPC","0.02","0.02","0.02","0.02","0.02","0.02","0","","","0.0000","0.0000"
"07/09/2023","DASPHARMA","0.40","0.40","0.40","0.40","0.40","0.40","0","","0.39","0.0000","0.0000"
"07/09/2023","EGH","6.64","3.80","3.90","3.90","3.80","3.80","-0.1","3.70","3.80","8318.0000","31733.6000"
"07/09/2023","EGL","3.20","2.41","2.41","2.41","2.41","2.41","0","","2.41","29277.0000","4391.5500"
"07/09/2023","ETI","0.15","0.15","0.15","0.15","0.15","0.15","0","","0.15","0.0000","0.0000"
"07/09/2023","FML","3.00","1.00","1.81","1.81","1.99","1.99","0.18","1.99","","7150.0000","14228.5000"
"07/09/2023","GCB","3.94","3.15","3.50","3.50","3.50","3.50","0","3.53","","440.0000","1553.2000"
"07/09/2023","GGBL","2.80","1.37","2.69","2.69","2.70","2.69","0","2.69","2.95","0.0000","0.0000"
"07/09/2023","GOIL","1.72","1.53","1.57","1.57","1.53","1.53","-0.04","","1.53","5296.0000","8111.0300"
"07/09/2023","MAC","5.38","5.38","5.38","5.38","5.38","5.38","0","","","0.0000","0.0000"
"07/09/2023","MTNGH","1.55","0.82","1.45","1.45","1.45","1.45","0","1.41","1.50","3965196.0000","5749534.2000"
"07/09/2023","PBC","0.02","0.02","0.02","0.02","0.02","0.02","0","","0.02","0.0000","0.0000"
"07/09/2023","RBGH","0.54","0.54","0.54","0.54","0.54","0.54","0","0.49","0.50","69.0000","34.5400"
"07/09/2023","SCB","20.16","12.50","16.65","16.65","17.30","17.30","0.65","17.30","18.30","807.0000","13961.1000"
"07/09/2023","SIC","0.31","0.20","0.24","0.24","0.24","0.24","0","0.24","","0.0000","0.0000"
"07/09/2023","SOGEGH","1.20","0.59","1.20","1.20","1.20","1.20","0","1.20","1.32","200.0000","240.0000"
"07/09/2023","TBL","0.82","0.80","0.82","0.82","0.82","0.82","0","0.85","","25.0000","21.2500"
"07/09/2023","TOTAL","9.00","4.00","9.00","9.00","9.00","9.00","0","8.10","9.00","1010.0000","9090.0000"
"07/09/2023","TLW","11.92","11.92","11.92","11.92","11.92","11.92","0","11.92","","0.0000","0.0000"
"07/09/2023","UNIL","8.10","2.06","8.10","8.10","8.10","8.10","0","8.10","","0.0000","0.0000"
"07/09/2023","AADS","0.41","0.41","0.41","0.41","0.41","0.41","0","","","0.0000","0.0000"
"07/09/2023","SCB PREF","0.90","0.90","0.90","0.90","0.90","0.90","0","0.90","","0.0000","0.0000"
"07/09/2023","GLD","250.00","187.20","218.90","218.90","218.90","218.90","0","218.90","","0.0000","0.0000"
"07/09/2023","SAMBA","0.55","0.55","0.55","0.55","0.55","0.55","0","","","0.0000","0.0000"
"07/09/2023","MMH","0.11","0.11","0.11","0.11","0.11","0.11","0","","0.11","0.0000","0.0000"
"07/09/2023","HORDS","0.10","0.10","0.10","0.10","0.10","0.10","0","","0.10","0.0000","0.0000"
"07/09/2023","IIL","0.04","0.04","0.04","0.04","0.04","0.04","0","","0.04","0.0000","0.0000"
"07/09/2023","DIGICUT","0.09","0.09","0.09","0.09","0.09","0.09","0","","0.09","0.0000","0.0000"
"07/09/2023","POP","0.68","0.68","0.68","0.68","0.68","0.68","0","","","0.0000","0.0000"
"06/09/2023","ACCESS","4.01","2.82","2.82","2.82","2.80","2.82","0","3.10","","0.0000","0.0000"
"06/09/2023","ADB","5.06","5.06","5.06","5.06","5.06","5.06","0","","5.06","0.0000","0.0000"
"06/09/2023","AGA","37.00","37.00","37.00","37.00","37.00","37.00","0","37.00","","0.0000","0.0000"
"06/09/2023","ALW","0.10","0.10","0.10","0.10","0.10","0.10","0","0.10","","0.0000","0.0000"
"06/09/2023","ASG","8.87","8.87","8.87","8.87","8.87","8.87","0","8.87","","0.0000","0.0000"
"06/09/2023","BOPP","16.94","7.65","16.94","16.94","16.94","16.94","0","16.94","18.63","0.0000","0.0000"
"06/09/2023","CAL","0.65","0.50","0.60","0.60","0.60","0.60","0","","0.60","1124.0000","674.4000"
"06/09/2023","CLYD","0.03","0.03","0.03","0.03","0.03","0.03","0","","0.03","0.0000","0.0000"
"06/09/2023","CMLT","0.10","0.10","0.10","0.10","0.10","0.10","0","","0.10","8.0000","0.8000"
"06/09/2023","CPC","0.02","0.02","0.02","0.02","0.02","0.02","0","0.02","","0.0000","0.0000"
"06/09/2023","DASPHARMA","0.40","0.40","0.40","0.40","0.40","0.40","0","","0.39","2.0000","0.7800"
"06/09/2023","EGH","6.64","3.90","3.90","3.90","3.90","3.90","0","3.80","3.90","1163.0000","4535.7000"
"06/09/2023","EGL","3.20","2.41","2.41","2.41","2.41","2.41","0","","2.41","6.0000","14.4600"
"06/09/2023","ETI","0.15","0.15","0.15","0.15","0.15","0.15","0","","0.15","564.0000","84.6000"
"06/09/2023","FML","3.00","1.00","1.65","1.65","1.81","1.81","0.16","1.81","","4200.0000","7602.0000"
"06/09/2023","GCB","3.94","3.15","3.50","3.50","3.50","3.50","0","3.53","","0.0000","0.0000"
"06/09/2023","GGBL","2.80","1.37","2.52","2.52","2.70","2.69","0.17","2.52","2.70","31000.0000","83264.4000"
"06/09/2023","GOIL","1.72","1.57","1.57","1.57","1.57","1.57","0","","1.54","97.0000","149.3800"
"06/09/2023","MAC","5.38","5.38","5.38","5.38","5.38","5.38","0","","","0.0000","0.0000"
"06/09/2023","MTNGH","1.55","0.82","1.45","1.45","1.45","1.45","0","1.45","1.50","33842.0000","49070.9000"
"06/09/2023","PBC","0.02","0.02","0.02","0.02","0.02","0.02","0","","0.02","1000.0000","20.0000"
"06/09/2023","RBGH","0.54","0.54","0.54","0.54","0.54","0.54","0","0.49","0.51","33.0000","17.8200"
"06/09/2023","SCB","20.16","12.50","16.65","16.65","16.65","16.65","0","16.65","18.30","0.0000","0.0000"
"06/09/2023","SIC","0.31","0.20","0.24","0.24","0.24","0.24","0","0.24","","0.0000","0.0000"
"06/09/2023","SOGEGH","1.20","0.59","1.20","1.20","1.20","1.20","0","1.20","","0.0000","0.0000"
"06/09/2023","TBL","0.82","0.80","0.82","0.82","0.82","0.82","0","0.85","","0.0000","0.0000"
"06/09/2023","TOTAL","9.00","4.00","9.00","9.00","9.00","9.00","0","8.10","9.00","201.0000","1809.0000"
"06/09/2023","TLW","11.92","11.92","11.92","11.92","11.92","11.92","0","11.92","","0.0000","0.0000"
"06/09/2023","UNIL","8.10","2.06","7.40","7.40","8.10","8.10","0.7","8.10","","11000.0000","89100.0000"
"06/09/2023","AADS","0.41","0.41","0.41","0.41","0.41","0.41","0","","","0.0000","0.0000"
"06/09/2023","SCB PREF","0.90","0.90","0.90","0.90","0.90","0.90","0","0.90","","0.0000","0.0000"
"06/09/2023","GLD","250.00","187.20","218.90","218.90","218.90","218.90","0","218.90","","0.0000","0.0000"
"06/09/2023","SAMBA","0.55","0.55","0.55","0.55","0.55","0.55","0","","","0.0000","0.0000"
"06/09/2023","MMH","0.11","0.11","0.11","0.11","0.11","0.11","0","","0.11","0.0000","0.0000"
"06/09/2023","HORDS","0.10","0.10","0.10","0.10","0.10","0.10","0","","0.10","0.0000","0.0000"
"06/09/2023","IIL","0.04","0.04","0.04","0.04","0.04","0.04","0","","0.04","0.0000","0.0000"
"06/09/2023","DIGICUT","0.09","0.09","0.09","0.09","0.09","0.09","0","","0.09","0.0000","0.0000"
"06/09/2023","POP","0.68","0.68","0.68","0.68","0.68","0.68","0","","","0.0000","0.0000"
"05/09/2023","ACCESS","4.01","2.82","2.82","2.82","2.80","2.82","0","3.10","","100.0000","310.0000"
"05/09/2023","ADB","5.06","5.06","5.06","5.06","5.06","5.06","0","","5.06","0.0000","0.0000"
"05/09/2023","AGA","37.00","37.00","37.00","37.00","37.00","37.00","0","37.00","","0.0000","0.0000"
"05/09/2023","ALW","0.10","0.10","0.10","0.10","0.10","0.10","0","0.10","","0.0000","0.0000"
"05/09/2023","ASG","8.87","8.87","8.87","8.87","8.87","8.87","0","8.87","","0.0000","0.0000"
"05/09/2023","BOPP","16.94","7.65","16.94","16.94","16.94","16.94","0","16.94","","263.0000","4455.2200"
"05/09/2023","CAL","0.65","0.50","0.60","0.60","0.60","0.60","0","","0.60","7.0000","4.2000"
"05/09/2023","CLYD","0.03","0.03","0.03","0.03","0.03","0.03","0","","0.03","0.0000","0.0000"
"05/09/2023","CMLT","0.10","0.10","0.10","0.10","0.10","0.10","0","","0.10","2.0000","0.2000"
"05/09/2023","CPC","0.02","0.02","0.02","0.02","0.02","0.02","0","0.02","","800.0000","16.0000"
"05/09/2023","DASPHARMA","0.40","0.40","0.40","0.40","0.40","0.40","0","","0.39","0.0000","0.0000"
"05/09/2023","EGH","6.64","3.90","3.90","3.90","3.90","3.90","0","3.51","3.90","193.0000","752.7000"
"05/09/2023","EGL","3.20","2.41","2.41","2.41","2.41","2.41","0","","2.41","0.0000","0.0000"
"05/09/2023","ETI","0.15","0.15","0.15","0.15","0.15","0.15","0","","0.15","208.0000","31.2000"
"05/09/2023","FML","3.00","1.00","1.50","1.50","1.65","1.65","0.15","1.65","","7001.0000","11551.6500"
"05/09/2023","GCB","3.94","3.15","3.50","3.50","3.50","3.50","0","3.53","","0.0000","0.0000"
"05/09/2023","GGBL","2.80","1.37","2.52","2.52","2.52","2.52","0","2.50","2.52","55.0000","138.6000"
"05/09/2023","GOIL","1.72","1.57","1.57","1.57","1.57","1.57","0","","1.55","62.0000","96.1000"
"05/09/2023","MAC","5.38","5.38","5.38","5.38","5.38","5.38","0","","","0.0000","0.0000"
"05/09/2023","MTNGH","1.55","0.82","1.45","1.45","1.45","1.45","0","1.45","1.48","35293.0000","51174.8500"
"05/09/2023","PBC","0.02","0.02","0.02","0.02","0.02","0.02","0","","0.02","4000.0000","80.0000"
"05/09/2023","RBGH","0.54","0.54","0.54","0.54","0.54","0.54","0","0.49","0.54","97.0000","52.3800"
"05/09/2023","SCB","20.16","12.50","16.65","16.65","16.65","16.65","0","16.65","18.30","0.0000","0.0000"
"05/09/2023","SIC","0.31","0.20","0.24","0.24","0.24","0.24","0","0.24","","0.0000","0.0000"
"05/09/2023","SOGEGH","1.20","0.59","1.20","1.20","1.20","1.20","0","1.20","","0.0000","0.0000"
"05/09/2023","TBL","0.82","0.80","0.82","0.82","0.82","0.82","0","0.85","","0.0000","0.0000"
"05/09/2023","TOTAL","9.00","4.00","9.00","9.00","9.00","9.00","0","8.10","9.00","850.0000","7650.0000"
"05/09/2023","TLW","11.92","11.92","11.92","11.92","11.92","11.92","0","11.92","","0.0000","0.0000"
"05/09/2023","UNIL","7.40","2.06","7.40","7.40","7.40","7.40","0","7.40","8.13","0.0000","0.0000"
"05/09/2023","AADS","0.41","0.41","0.41","0.41","0.41","0.41","0","","","0.0000","0.0000"
"05/09/2023","SCB PREF","0.90","0.90","0.90","0.90","0.90","0.90","0","0.90","","0.0000","0.0000"
"05/09/2023","GLD","250.00","187.20","218.90","218.90","218.90","218.90","0","218.90","","0.0000","0.0000"
"05/09/2023","SAMBA","0.55","0.55","0.55","0.55","0.55","0.55","0","","","0.0000","0.0000"
"05/09/2023","MMH","0.11","0.11","0.11","0.11","0.11","0.11","0","","0.11","0.0000","0.0000"
"05/09/2023","HORDS","0.10","0.10","0.10","0.10","0.10","0.10","0","","0.10","0.0000","0.0000"
"05/09/2023","IIL","0.04","0.04","0.04","0.04","0.04","0.04","0","","0.04","0.0000","0.0000"
"05/09/2023","DIGICUT","0.09","0.09","0.09","0.09","0.09","0.09","0","","0.09","0.0000","0.0000"
"05/09/2023","POP","0.68","0.68","0.68","0.68","0.68","0.68","0","","","0.0000","0.0000"
"04/09/2023","ACCESS","4.01","2.82","2.82","2.82","2.80","2.82","0","3.10","","0.0000","0.0000"
"04/09/2023","ADB","5.06","5.06","5.06","5.06","5.06","5.06","0","","5.06","1.0000","5.0600"
"04/09/2023","AGA","37.00","37.00","37.00","37.00","37.00","37.00","0","37.00","","0.0000","0.0000"
"04/09/2023","ALW","0.10","0.10","0.10","0.10","0.10","0.10","0","0.10","","5.0000","0.5000"
"04/09/2023","ASG","8.87","8.87","8.87","8.87","8.87","8.87","0","8.87","","0.0000","0.0000"
"04/09/2023","BOPP","16.94","7.65","16.94","16.94","16.94","16.94","0","","16.94","271.0000","4590.7400"
"04/09/2023","CAL","0.65","0.50","0.61","0.61","0.60","0.60","-0.01","0.55","0.60","6933.0000","4159.8000"
"04/09/2023","CLYD","0.03","0.03","0.03","0.03","0.03","0.03","0","","0.03","1000.0000","30.0000"
"04/09/2023","CMLT","0.10","0.10","0.10","0.10","0.10","0.10","0","","0.10","50.0000","5.0000"
"04/09/2023","CPC","0.02","0.02","0.02","0.02","0.02","0.02","0","0.02","","1369.0000","27.3800"
"04/09/2023","DASPHARMA","0.40","0.40","0.40","0.40","0.40","0.40","0","","0.39","120.0000","46.8000"
"04/09/2023","EGH","6.64","3.90","3.90","3.90","3.90","3.90","0","3.51","3.90","180.0000","702.0000"
"04/09/2023","EGL","3.20","2.41","2.41","2.41","2.41","2.41","0","","2.40","2.0000","4.8000"
"04/09/2023","ETI","0.15","0.15","0.15","0.15","0.15","0.15","0","","0.15","877.0000","131.5500"
"04/09/2023","FML","3.00","1.00","1.38","1.38","1.50","1.50","0.12","1.50","","5452.0000","8178.0000"
"04/09/2023","GCB","3.94","3.15","3.50","3.50","3.50","3.50","0","3.51","","2.0000","7.0200"
"04/09/2023","GGBL","2.80","1.37","2.52","2.52","2.52","2.52","0","2.27","","43.0000","108.3600"
"04/09/2023","GOIL","1.72","1.57","1.57","1.57","1.57","1.57","0","","1.55","265.0000","410.7500"
"04/09/2023","MAC","5.38","5.38","5.38","5.38","5.38","5.38","0","","","0.0000","0.0000"
"04/09/2023","MTNGH","1.55","0.82","1.45","1.45","1.45","1.45","0","1.41","1.45","28199436.0000","38071670.0000"
"04/09/2023","PBC","0.02","0.02","0.02","0.02","0.02","0.02","0","","0.02","0.0000","0.0000"
"04/09/2023","RBGH","0.54","0.54","0.54","0.54","0.54","0.54","0","","0.53","518.0000","274.5400"
"04/09/2023","SCB","20.16","12.50","16.65","16.65","16.65","16.65","0","16.65","18.30","0.0000","0.0000"
"04/09/2023","SIC","0.31","0.20","0.24","0.24","0.24","0.24","0","0.24","","0.0000","0.0000"
"04/09/2023","SOGEGH","1.20","0.59","1.20","1.20","1.20","1.20","0","1.20","","0.0000","0.0000"
"04/09/2023","TBL","0.82","0.80","0.82","0.82","0.82","0.82","0","0.85","","0.0000","0.0000"
"04/09/2023","TOTAL","9.00","4.00","9.00","9.00","9.00","9.00","0","","9.00","4.0000","36.0000"
"04/09/2023","TLW","11.92","11.92","11.92","11.92","11.92","11.92","0","11.92","","0.0000","0.0000"
"04/09/2023","UNIL","7.40","2.06","7.40","7.40","7.40","7.40","0","7.40","8.13","0.0000","0.0000"
"04/09/2023","AADS","0.41","0.41","0.41","0.41","0.41","0.41","0","","","0.0000","0.0000"
"04/09/2023","SCB PREF","0.90","0.90","0.90","0.90","0.90","0.90","0","0.90","","0.0000","0.0000"
"04/09/2023","GLD","250.00","187.20","218.90","218.90","218.90","218.90","0","218.90","","0.0000","0.0000"
"04/09/2023","SAMBA","0.55","0.55","0.55","0.55","0.55","0.55","0","","","0.0000","0.0000"
"04/09/2023","MMH","0.11","0.11","0.11","0.11","0.11","0.11","0","","0.11","0.0000","0.0000"
"04/09/2023","HORDS","0.10","0.10","0.10","0.10","0.10","0.10","0","","0.10","0.0000","0.0000"
"04/09/2023","IIL","0.04","0.04","0.04","0.04","0.04","0.04","0","","0.04","0.0000","0.0000"
"04/09/2023","DIGICUT","0.09","0.09","0.09","0.09","0.09","0.09","0","","0.09","0.0000","0.0000"
"04/09/2023","POP","0.68","0.68","0.68","0.68","0.68","0.68","0","","","0.0000","0.0000"
"01/09/2023","ACCESS","4.01","2.82","2.82","2.82","2.80","2.82","0","3.10","","0.0000","0.0000"
"01/09/2023","ADB","5.06","5.06","5.06","5.06","5.06","5.06","0","5.06","","0.0000","0.0000"
"01/09/2023","AGA","37.00","37.00","37.00","37.00","37.00","37.00","0","37.00","","0.0000","0.0000"
"01/09/2023","ALW","0.10","0.10","0.10","0.10","0.10","0.10","0","0.10","","0.0000","0.0000"
"01/09/2023","ASG","8.87","8.87","8.87","8.87","8.87","8.87","0","8.87","","0.0000","0.0000"
"01/09/2023","BOPP","16.94","7.65","16.94","16.94","16.94","16.94","0","","16.94","525.0000","8893.5000"
"01/09/2023","CAL","0.65","0.50","0.61","0.61","0.61","0.61","0","0.55","0.61","798.0000","486.7800"
"01/09/2023","CLYD","0.03","0.03","0.03","0.03","0.03","0.03","0","","0.03","15.0000","0.4500"
"01/09/2023","CMLT","0.10","0.10","0.10","0.10","0.10","0.10","0","","0.10","0.0000","0.0000"
"01/09/2023","CPC","0.02","0.02","0.02","0.02","0.02","0.02","0","","0.02","800.0000","16.0000"
"01/09/2023","DASPHARMA","0.40","0.40","0.40","0.40","0.40","0.40","0","","0.39","2.0000","0.7800"
"01/09/2023","EGH","6.64","3.90","3.90","3.90","3.90","3.90","0","3.51","3.90","4813.0000","18770.7000"
"01/09/2023","EGL","3.20","2.41","2.41","2.41","2.41","2.41","0","","2.41","5.0000","12.0500"
"01/09/2023","ETI","0.15","0.15","0.15","0.15","0.15","0.15","0","","0.15","201.0000","30.1500"
"01/09/2023","FML","3.00","1.00","1.38","1.38","1.49","1.38","0","1.49","","0.0000","0.0000"
"01/09/2023","GCB","3.94","3.15","3.50","3.50","3.50","3.50","0","3.51","","0.0000","0.0000"
"01/09/2023","GGBL","2.80","1.37","2.52","2.52","2.52","2.52","0","2.52","","13.0000","32.7600"
"01/09/2023","GOIL","1.72","1.57","1.57","1.57","1.57","1.57","0","","1.55","166.0000","257.3000"
"01/09/2023","MAC","5.38","5.38","5.38","5.38","5.38","5.38","0","","","0.0000","0.0000"
"01/09/2023","MTNGH","1.55","0.82","1.48","1.48","1.45","1.45","-0.03","1.41","1.45","206493.0000","299609.6400"
"01/09/2023","PBC","0.02","0.02","0.02","0.02","0.02","0.02","0","","0.02","105.0000","2.1000"
"01/09/2023","RBGH","0.54","0.54","0.54","0.54","0.54","0.54","0","0.50","0.54","0.0000","0.0000"
"01/09/2023","SCB","20.16","12.50","16.65","16.65","16.65","16.65","0","16.65","18.30","1568.0000","26107.2000"
"01/09/2023","SIC","0.31","0.20","0.24","0.24","0.24","0.24","0","0.24","","8888.0000","2133.1200"
"01/09/2023","SOGEGH","1.20","0.59","1.20","1.20","1.20","1.20","0","1.20","","800.0000","960.0000"
"01/09/2023","TBL","0.82","0.80","0.82","0.82","0.82","0.82","0","0.85","","0.0000","0.0000"
"01/09/2023","TOTAL","9.00","4.00","9.00","9.00","9.00","9.00","0","","9.00","218.0000","1962.0000"
"01/09/2023","TLW","11.92","11.92","11.92","11.92","11.92","11.92","0","11.92","","0.0000","0.0000"
"01/09/2023","UNIL","7.40","2.06","6.86","6.86","7.40","7.40","0.54","7.40","","26725.0000","197765.0000"
"01/09/2023","AADS","0.41","0.41","0.41","0.41","0.41","0.41","0","","","0.0000","0.0000"
"01/09/2023","SCB PREF","0.90","0.90","0.90","0.90","0.90","0.90","0","0.90","","0.0000","0.0000"
"01/09/2023","GLD","250.00","187.20","218.90","218.90","218.90","218.90","0","218.90","","0.0000","0.0000"
"01/09/2023","SAMBA","0.55","0.55","0.55","0.55","0.55","0.55","0","","","0.0000","0.0000"
"01/09/2023","MMH","0.11","0.11","0.11","0.11","0.11","0.11","0","","0.11","0.0000","0.0000"
"01/09/2023","HORDS","0.10","0.10","0.10","0.10","0.10","0.10","0","","0.10","0.0000","0.0000"
"01/09/2023","IIL","0.04","0.04","0.04","0.04","0.04","0.04","0","","0.04","0.0000","0.0000"
"01/09/2023","DIGICUT","0.09","0.09","0.09","0.09","0.09","0.09","0","","0.09","0.0000","0.0000"
"01/09/2023","POP","0.68","0.68","0.68","0.68","0.68","0.68","0","","","0.0000","0.0000"
"30/08/2023","ACCESS","4.01","2.82","2.82","2.82","2.80","2.82","0","2.82","","0.0000","0.0000"
"30/08/2023","ADB","5.06","5.06","5.06","5.06","5.06","5.06","0","5.06","","0.0000","0.0000"
"30/08/2023","AGA","37.00","37.00","37.00","37.00","37.00","37.00","0","37.00","","0.0000","0.0000"
"30/08/2023","ALW","0.10","0.10","0.10","0.10","0.10","0.10","0","0.10","","0.0000","0.0000"
"30/08/2023","ASG","8.87","8.87","8.87","8.87","8.87","8.87","0","8.87","","0.0000","0.0000"
"30/08/2023","BOPP","16.94","7.65","16.94","16.94","16.94","16.94","0","","16.94","120.0000","2032.8000"
"30/08/2023","CAL","0.65","0.50","0.61","0.61","0.61","0.61","0","0.55","0.61","14368.0000","8764.4800"
"30/08/2023","CLYD","0.03","0.03","0.03","0.03","0.03","0.03","0","","0.03","10.0000","0.3000"
"30/08/2023","CMLT","0.10","0.10","0.10","0.10","0.10","0.10","0","","0.10","0.0000","0.0000"
"30/08/2023","CPC","0.02","0.02","0.02","0.02","0.02","0.02","0","","0.02","110.0000","2.2000"
"30/08/2023","DASPHARMA","0.40","0.40","0.40","0.40","0.40","0.40","0","","0.39","10.0000","3.9000"
"30/08/2023","EGH","6.64","3.90","3.90","3.90","3.90","3.90","0","3.51","3.90","1859.0000","7250.1000"
"30/08/2023","EGL","3.20","2.41","2.41","2.41","2.41","2.41","0","","2.41","878.0000","2115.9800"
"30/08/2023","ETI","0.15","0.15","0.15","0.15","0.15","0.15","0","","0.15","120.0000","18.0000"
"30/08/2023","FML","3.00","1.00","1.36","1.36","1.36","1.36","0","1.36","","0.0000","0.0000"
"30/08/2023","GCB","3.94","3.15","3.50","3.50","3.50","3.50","0","3.51","","0.0000","0.0000"
"30/08/2023","GGBL","2.80","1.37","2.52","2.52","2.52","2.52","0","2.40","2.52","82.0000","206.6400"
"30/08/2023","GOIL","1.72","1.57","1.57","1.57","1.57","1.57","0","","1.57","189.0000","296.7300"
"30/08/2023","MAC","5.38","5.38","5.38","5.38","5.38","5.38","0","","","0.0000","0.0000"
"30/08/2023","MTNGH","1.55","0.82","1.50","1.50","1.50","1.50","0","1.41","1.50","85879.0000","128818.5000"
"30/08/2023","PBC","0.02","0.02","0.02","0.02","0.02","0.02","0","","0.02","0.0000","0.0000"
"30/08/2023","RBGH","0.54","0.54","0.54","0.54","0.54","0.54","0","0.50","0.54","0.0000","0.0000"
"30/08/2023","SCB","20.16","12.50","15.14","15.14","16.65","16.65","1.51","15.15","","1166.0000","19413.9000"
"30/08/2023","SIC","0.31","0.20","0.24","0.24","0.24","0.24","0","0.22","0.24","1376.0000","330.2400"
"30/08/2023","SOGEGH","1.11","0.59","1.01","1.01","1.11","1.11","0.1","1.10","","23422.0000","25898.4200"
"30/08/2023","TBL","0.82","0.80","0.82","0.82","0.82","0.82","0","0.85","","0.0000","0.0000"
"30/08/2023","TOTAL","9.00","4.00","9.00","9.00","9.00","9.00","0","","9.00","0.0000","0.0000"
"30/08/2023","TLW","11.92","11.92","11.92","11.92","11.92","11.92","0","11.92","","36.0000","429.1200"
"30/08/2023","UNIL","6.24","2.06","6.24","6.24","6.24","6.24","0","6.24","","38.0000","342.0000"
"30/08/2023","AADS","0.41","0.41","0.41","0.41","0.41","0.41","0","","","0.0000","0.0000"
"30/08/2023","SCB PREF","0.90","0.90","0.90","0.90","0.90","0.90","0","0.90","","0.0000","0.0000"
"30/08/2023","GLD","250.00","187.20","218.90","218.90","218.90","218.90","0","218.90","","0.0000","0.0000"
"30/08/2023","SAMBA","0.55","0.55","0.55","0.55","0.55","0.55","0","","0.55","0.0000","0.0000"
"30/08/2023","MMH","0.11","0.11","0.11","0.11","0.11","0.11","0","","0.11","0.0000","0.0000"
"30/08/2023","HORDS","0.10","0.10","0.10","0.10","0.10","0.10","0","","0.10","0.0000","0.0000"
"30/08/2023","IIL","0.04","0.04","0.04","0.04","0.04","0.04","0","","0.04","0.0000","0.0000"
"30/08/2023","DIGICUT","0.09","0.09","0.09","0.09","0.09","0.09","0","","0.09","0.0000","0.0000"
"30/08/2023","POP","0.68","0.68","0.68","0.68","0.68","0.68","0","","","0.0000","0.0000"
"29/08/2023","ACCESS","4.01","2.82","2.82","2.82","2.80","2.82","0","2.82","","0.0000","0.0000"
"29/08/2023","ADB","5.06","5.06","5.06","5.06","5.06","5.06","0","5.06","","0.0000","0.0000"
"29/08/2023","AGA","37.00","37.00","37.00","37.00","37.00","37.00","0","37.00","","0.0000","0.0000"
"29/08/2023","ALW","0.10","0.10","0.10","0.10","0.10","0.10","0","0.10","","0.0000","0.0000"
